ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
776793,22/08/2017,22/08/2017,936,115563,45-49,M,21,23,26,1609.0,0,0.0,1.0,0.0
776799,22/08/2017,22/08/2017,936,115564,45-49,M,20,22,26,10257.0,3,3.579999924,1.0,1.0
776817,22/08/2017,22/08/2017,936,115567,40-44,M,10,14,16,12356.0,4,6.279999971,1.0,0.0
776825,23/08/2017,23/08/2017,936,115568,45-49,M,18,23,20,7410.0,1,1.210000038,1.0,0.0
776829,23/08/2017,23/08/2017,936,115569,45-49,M,16,20,19,140098.0,28,46.63000011,1.0,0.0
776831,22/08/2017,22/08/2017,936,115569,45-49,M,16,18,20,107021.0,20,34.44000012,1.0,0.0
776840,22/08/2017,22/08/2017,936,115571,35-39,M,36,38,40,2797.0,1,1.289999962,1.0,0.0
776861,22/08/2017,22/08/2017,936,115574,45-49,M,7,9,12,16461.0,6,9.21999979,1.0,0.0
776892,30/08/2017,30/08/2017,936,115580,40-44,M,63,66,69,17488.0,5,7.719999909,1.0,0.0
776928,30/08/2017,30/08/2017,936,115586,35-39,M,10,11,15,9750.0,2,1.5,1.0,1.0
776935,30/08/2017,30/08/2017,936,115587,45-49,M,36,41,38,1136.0,0,0.0,1.0,1.0
777105,30/08/2017,30/08/2017,936,115615,45-49,M,63,67,67,4333.0,1,0.180000007,1.0,1.0
777130,30/08/2017,30/08/2017,936,115619,35-39,M,16,21,22,6260.0,0,0.0,1.0,0.0
777131,22/08/2017,22/08/2017,936,115619,35-39,M,16,19,21,6359.0,0,0.0,1.0,0.0
777166,30/08/2017,30/08/2017,936,115625,30-34,M,63,69,65,2383.0,0,0.0,1.0,1.0
777187,30/08/2017,30/08/2017,936,115629,40-44,M,27,31,28,11292.0,3,5.389999866,1.0,1.0
777198,30/08/2017,30/08/2017,936,115631,30-34,M,64,70,69,12729.0,4,5.779999852,1.0,0.0
777200,23/08/2017,23/08/2017,936,115631,30-34,M,64,69,70,1898.0,0,0.0,1.0,1.0
777201,23/08/2017,23/08/2017,936,115631,30-34,M,64,69,65,1882.0,0,0.0,1.0,1.0
777235,24/08/2017,24/08/2017,936,115637,30-34,M,65,66,67,2883.0,1,0.99000001,1.0,1.0
777248,24/08/2017,24/08/2017,936,115639,30-34,F,7,9,10,3989.0,1,1.279999971,1.0,0.0
777261,24/08/2017,24/08/2017,936,115641,40-44,M,29,31,34,19603.0,4,5.279999971,1.0,1.0
777382,25/08/2017,25/08/2017,936,115675,40-44,M,24,26,27,3047.0,1,1.379999995,1.0,0.0
777398,25/08/2017,25/08/2017,936,115677,35-39,M,24,27,30,3029.0,1,1.049999952,1.0,1.0
777410,25/08/2017,25/08/2017,936,115679,45-49,M,26,29,28,3490.0,1,1.340000033,1.0,1.0
777482,25/08/2017,25/08/2017,936,115691,45-49,M,28,32,32,2479.0,0,0.0,1.0,0.0
777495,25/08/2017,25/08/2017,936,115693,40-44,M,19,25,25,19581.0,7,10.42999983,2.0,0.0
777519,24/08/2017,24/08/2017,936,115697,45-49,M,29,34,32,19537.0,5,6.099999905,1.0,0.0
777625,24/08/2017,24/08/2017,936,115715,45-49,M,16,17,19,59433.0,12,19.65999949,3.0,0.0
777627,23/08/2017,23/08/2017,936,115715,45-49,M,16,17,19,157534.0,33,56.19000077,2.0,0.0
777638,23/08/2017,23/08/2017,936,115717,40-44,M,7,10,12,1781.0,0,0.0,1.0,1.0
777670,23/08/2017,23/08/2017,936,115723,40-44,M,16,19,19,23769.0,4,6.029999852,1.0,0.0
777673,23/08/2017,23/08/2017,936,115723,40-44,M,16,18,17,7101.0,0,0.0,1.0,0.0
777742,23/08/2017,23/08/2017,936,115735,35-39,M,64,69,68,4726.0,1,1.830000043,1.0,1.0
777758,24/08/2017,24/08/2017,936,115737,30-34,M,19,20,20,5209.0,1,0.959999979,2.0,0.0
777794,24/08/2017,24/08/2017,936,115743,30-34,M,18,23,24,13473.0,3,2.619999945,3.0,0.0
777816,23/08/2017,23/08/2017,936,115747,40-44,M,2,7,7,500.0,0,0.0,1.0,1.0
777871,23/08/2017,23/08/2017,936,115756,30-34,M,20,26,23,4616.0,1,1.360000014,1.0,0.0
777904,30/08/2017,30/08/2017,936,115762,30-34,M,31,32,33,3279.0,0,0.0,1.0,0.0
777905,30/08/2017,30/08/2017,936,115762,30-34,M,31,36,36,3288.0,0,0.0,1.0,0.0
778037,28/08/2017,28/08/2017,936,115784,35-39,M,27,29,28,14615.0,4,6.050000191,1.0,0.0
778048,28/08/2017,28/08/2017,936,115786,30-34,M,27,28,29,56615.0,12,19.88000035,2.0,0.0
778085,28/08/2017,28/08/2017,936,115792,30-34,M,26,32,31,11735.0,3,4.529999971,1.0,1.0
778087,28/08/2017,28/08/2017,936,115792,30-34,M,26,30,32,15910.0,5,6.779999852,1.0,0.0
778112,28/08/2017,28/08/2017,936,115796,35-39,M,29,33,35,11446.0,2,3.090000033,1.0,1.0
778113,28/08/2017,28/08/2017,936,115796,35-39,M,29,35,35,4595.0,0,0.0,1.0,0.0
778124,28/08/2017,28/08/2017,936,115798,30-34,M,29,34,32,4871.0,0,0.0,1.0,0.0
778148,28/08/2017,28/08/2017,936,115802,35-39,M,28,32,30,3199.0,0,0.0,1.0,0.0
778156,28/08/2017,28/08/2017,936,115804,30-34,M,28,32,31,9388.0,2,3.140000105,1.0,0.0
778161,27/08/2017,27/08/2017,936,115804,30-34,M,28,31,33,17954.0,6,7.5400002,2.0,1.0
778208,27/08/2017,27/08/2017,936,115812,40-44,F,29,32,32,2755.0,0,0.0,1.0,0.0
778264,27/08/2017,27/08/2017,936,115822,40-44,F,27,31,30,8152.0,1,0.99000001,1.0,0.0
778266,27/08/2017,27/08/2017,936,115822,40-44,F,27,32,28,74542.0,19,34.1500001,1.0,0.0
778421,27/08/2017,27/08/2017,936,115848,40-44,F,20,21,23,6699.0,2,3.090000033,1.0,0.0
778422,27/08/2017,27/08/2017,936,115848,40-44,F,20,25,24,11911.0,4,3.959999919,1.0,0.0
778461,27/08/2017,27/08/2017,936,115854,40-44,M,29,35,33,10090.0,2,2.650000095,1.0,1.0
778471,27/08/2017,27/08/2017,936,115856,30-34,M,32,35,36,1273.0,0,0.0,1.0,1.0
778483,27/08/2017,27/08/2017,936,115858,40-44,F,18,24,20,24188.0,5,8.179999828,1.0,0.0
778529,27/08/2017,27/08/2017,936,115866,30-34,M,31,35,33,2214.0,0,0.0,1.0,0.0
778556,28/08/2017,28/08/2017,936,115870,40-44,M,32,35,38,9735.0,4,4.130000114,1.0,1.0
778590,28/08/2017,28/08/2017,936,115876,30-34,M,30,36,36,1371.0,0,0.0,1.0,1.0
778600,29/08/2017,29/08/2017,936,115878,40-44,F,22,23,25,10750.0,4,5.389999866,1.0,0.0
778626,29/08/2017,29/08/2017,936,115882,30-34,M,29,33,35,7629.0,1,0.720000029,1.0,1.0
778628,29/08/2017,29/08/2017,936,115882,30-34,M,29,35,30,4608.0,0,0.0,1.0,0.0
778674,29/08/2017,29/08/2017,936,115890,35-39,M,29,31,30,3732.0,0,0.0,1.0,0.0
778689,30/08/2017,30/08/2017,936,115892,30-34,M,28,32,32,7453.0,1,1.679999948,1.0,1.0
778722,30/08/2017,30/08/2017,936,115898,35-39,F,64,70,67,41785.0,14,19.10000038,1.0,0.0
778737,30/08/2017,30/08/2017,936,115900,35-39,M,27,32,30,8077.0,2,3.579999924,1.0,1.0
778756,30/08/2017,30/08/2017,936,115904,35-39,F,63,65,65,5602.0,1,1.580000043,1.0,0.0
778804,30/08/2017,30/08/2017,936,115912,30-34,M,26,29,29,6184.0,2,2.75,1.0,1.0
778808,29/08/2017,29/08/2017,936,115912,30-34,M,26,28,29,1738.0,0,0.0,1.0,0.0
778964,29/08/2017,29/08/2017,936,115938,35-39,F,27,33,28,112460.0,25,41.29000068,1.0,0.0
779057,29/08/2017,29/08/2017,936,115954,40-44,M,15,21,21,4414.0,0,0.0,1.0,0.0
779106,28/08/2017,28/08/2017,936,115962,35-39,F,30,35,36,14670.0,7,9.410000324,1.0,0.0
779438,28/08/2017,28/08/2017,936,116031,30-34,F,64,66,69,33144.0,9,13.40999985,1.0,0.0
779453,29/08/2017,29/08/2017,936,116033,45-49,M,64,68,70,4397.0,1,0.949999988,1.0,0.0
779488,29/08/2017,29/08/2017,936,116039,45-49,M,65,68,69,1006.0,0,0.0,1.0,0.0
779573,29/08/2017,29/08/2017,936,116053,35-39,F,10,13,16,89527.0,24,32.28999996,1.0,0.0
779608,29/08/2017,29/08/2017,936,116059,35-39,F,15,18,16,2459.0,0,0.0,1.0,0.0
779609,29/08/2017,29/08/2017,936,116059,35-39,F,15,20,18,7116.0,2,1.730000019,1.0,1.0
779622,29/08/2017,29/08/2017,936,116061,30-34,F,15,18,17,8613.0,1,0.889999986,2.0,0.0
779631,19/08/2017,19/08/2017,936,116063,35-39,F,16,19,18,9730.0,1,1.379999995,1.0,0.0
779644,19/08/2017,19/08/2017,936,116065,30-34,F,16,20,20,51816.0,8,10.2299999,2.0,1.0
779645,22/08/2017,22/08/2017,936,116065,30-34,F,16,21,20,27289.0,3,4.429999828,1.0,0.0
779715,22/08/2017,22/08/2017,936,116077,30-34,F,29,32,33,20409.0,4,3.829999924,1.0,0.0
779716,22/08/2017,22/08/2017,936,116077,30-34,F,29,32,34,8044.0,1,1.110000014,1.0,0.0
779738,22/08/2017,22/08/2017,936,116081,30-34,F,28,32,33,15645.0,4,5.349999905,1.0,0.0
779778,22/08/2017,22/08/2017,936,116087,30-34,F,31,37,34,2466.0,0,0.0,2.0,2.0
779789,22/08/2017,22/08/2017,936,116089,45-49,M,10,14,13,11611.0,3,3.950000048,1.0,1.0
779824,22/08/2017,22/08/2017,936,116095,45-49,M,7,13,9,9375.0,3,4.019999981,1.0,0.0
779871,22/08/2017,22/08/2017,936,116103,30-34,F,32,37,34,4402.0,1,1.330000043,1.0,1.0
779918,22/08/2017,22/08/2017,936,116111,30-34,F,18,23,24,8469.0,2,3.089999914,1.0,0.0
779922,22/08/2017,22/08/2017,936,116111,30-34,F,18,22,24,5823.0,1,1.419999957,1.0,1.0
779944,21/08/2017,21/08/2017,936,116115,35-39,M,10,13,16,2549.0,0,0.0,1.0,0.0
779979,21/08/2017,21/08/2017,936,116121,35-39,M,16,17,21,25817.0,4,6.019999981,1.0,0.0
779995,21/08/2017,21/08/2017,936,116123,30-34,F,20,24,25,1961.0,0,0.0,1.0,0.0
780064,21/08/2017,21/08/2017,936,116135,30-34,F,22,24,25,2554.0,0,0.0,1.0,0.0
780104,21/08/2017,21/08/2017,936,116147,30-34,F,25,27,26,4971.0,1,1.230000019,1.0,1.0
780199,22/08/2017,22/08/2017,936,116163,35-39,F,23,28,27,1030.0,0,0.0,1.0,1.0
780318,22/08/2017,22/08/2017,936,116183,45-49,F,29,32,31,162341.0,56,77.07999969,3.0,0.0
780323,21/08/2017,21/08/2017,936,116183,45-49,F,29,35,34,24542.0,7,9.329999924,1.0,0.0
780486,21/08/2017,21/08/2017,936,116216,30-34,F,65,69,71,2879.0,0,0.0,1.0,1.0
780498,22/08/2017,22/08/2017,936,116218,30-34,F,64,65,68,13621.0,3,4.090000033,1.0,0.0
780511,23/08/2017,23/08/2017,936,116220,30-34,F,63,65,66,6175.0,1,1.370000005,2.0,1.0
780629,24/08/2017,24/08/2017,936,116240,30-34,F,28,34,34,2963.0,0,0.0,1.0,0.0
780653,24/08/2017,24/08/2017,936,116244,30-34,F,29,33,35,9076.0,1,1.379999995,1.0,1.0
780655,24/08/2017,24/08/2017,936,116244,30-34,F,29,33,34,20941.0,4,5.909999967,1.0,1.0
780666,24/08/2017,24/08/2017,936,116246,45-49,F,10,13,13,3462.0,0,0.0,1.0,0.0
780681,24/08/2017,24/08/2017,936,116248,30-34,F,26,29,29,4073.0,0,0.0,1.0,1.0
780700,18/08/2017,18/08/2017,936,116252,30-34,F,27,33,30,3745.0,0,0.0,1.0,0.0
780748,18/08/2017,18/08/2017,936,116265,30-34,F,24,26,28,830.0,0,0.0,1.0,0.0
780759,18/08/2017,18/08/2017,936,116267,45-49,F,18,24,22,2912.0,0,0.0,1.0,0.0
780760,24/08/2017,24/08/2017,936,116267,45-49,F,18,23,22,17167.0,5,6.910000086,1.0,0.0
780797,24/08/2017,24/08/2017,936,116273,30-34,F,22,25,25,24491.0,7,9.539999962,1.0,0.0
780799,23/08/2017,23/08/2017,936,116273,30-34,F,22,24,26,44699.0,13,17.30000037,2.0,0.0
780821,23/08/2017,23/08/2017,936,116277,30-34,F,23,24,25,6469.0,2,1.309999943,1.0,0.0
780830,23/08/2017,23/08/2017,936,116279,45-49,F,16,17,17,16053.0,3,4.079999924,1.0,1.0
780835,23/08/2017,23/08/2017,936,116279,45-49,F,16,21,21,54724.0,12,17.92999995,1.0,1.0
780867,23/08/2017,23/08/2017,936,116285,30-34,F,21,27,26,4706.0,1,1.220000029,1.0,0.0
780974,23/08/2017,23/08/2017,936,116303,40-44,F,32,38,36,8316.0,3,4.569999933,1.0,1.0
781066,23/08/2017,23/08/2017,936,116323,40-44,F,22,26,25,5794.0,2,2.269999981,1.0,0.0
781114,23/08/2017,23/08/2017,936,116331,40-44,F,18,24,22,4813.0,1,1.029999971,1.0,0.0
781159,23/08/2017,23/08/2017,936,116339,40-44,F,10,15,11,85285.0,26,36.13000035,1.0,0.0
781162,21/08/2017,21/08/2017,936,116339,40-44,F,10,11,13,5839.0,1,1.370000005,1.0,0.0
781175,21/08/2017,21/08/2017,936,116341,40-44,F,15,16,21,5859.0,1,1.539999962,1.0,0.0
781187,18/08/2017,18/08/2017,936,116343,40-44,F,16,22,19,164118.0,41,59.06999993,1.0,0.0
781195,18/08/2017,18/08/2017,936,116345,35-39,F,63,67,69,18234.0,6,7.810000062,1.0,0.0
781207,18/08/2017,18/08/2017,936,116347,35-39,F,64,67,70,2755.0,0,0.0,1.0,0.0
781303,19/08/2017,19/08/2017,936,116363,35-39,F,27,29,30,73676.0,20,28.5,1.0,0.0
781305,19/08/2017,19/08/2017,936,116363,35-39,F,27,30,28,18421.0,7,10.07999992,1.0,0.0
781327,19/08/2017,19/08/2017,936,116367,35-39,F,29,35,35,164754.0,49,67.97999978,2.0,1.0
781353,19/08/2017,19/08/2017,936,116371,35-39,F,10,13,15,7449.0,1,1.639999986,1.0,1.0
781354,19/08/2017,19/08/2017,936,116371,35-39,F,10,14,16,6424.0,1,0.529999971,1.0,0.0
781438,18/08/2017,18/08/2017,936,116385,30-34,M,63,65,68,2086.0,0,0.0,1.0,0.0
781470,18/08/2017,18/08/2017,936,116391,35-39,M,16,17,18,6016.0,0,0.0,1.0,0.0
781499,18/08/2017,18/08/2017,936,116395,35-39,M,15,21,20,6412.0,1,1.370000005,1.0,0.0
781508,24/08/2017,24/08/2017,936,116397,30-34,F,63,68,64,5040.0,1,1.440000057,1.0,0.0
781556,24/08/2017,24/08/2017,936,116405,30-34,F,32,37,36,1772.0,0,0.0,1.0,0.0
781559,18/08/2017,18/08/2017,936,116405,30-34,F,32,38,34,1783.0,0,0.0,1.0,0.0
781606,18/08/2017,18/08/2017,936,116413,35-39,M,20,21,24,8200.0,3,3.919999957,1.0,0.0
781690,18/08/2017,18/08/2017,936,116427,45-49,F,26,28,30,115896.0,38,49.44000006,1.0,0.0
781811,18/08/2017,18/08/2017,936,116447,35-39,F,16,17,22,10186.0,1,1.230000019,1.0,1.0
781857,18/08/2017,18/08/2017,936,116455,30-34,M,20,21,24,9134.0,3,4.180000067,2.0,0.0
781858,18/08/2017,18/08/2017,936,116455,30-34,M,20,25,22,3385.0,1,1.440000057,1.0,1.0
781907,19/08/2017,19/08/2017,936,116463,45-49,F,21,27,23,1314.0,0,0.0,1.0,0.0
781928,19/08/2017,19/08/2017,936,116467,30-34,M,18,21,22,2916.0,0,0.0,1.0,1.0
781929,20/08/2017,20/08/2017,936,116467,30-34,M,18,21,21,6142.0,1,1.330000043,1.0,0.0
781950,20/08/2017,20/08/2017,936,116471,30-34,F,20,26,21,1984.0,0,0.0,1.0,0.0
781999,20/08/2017,20/08/2017,936,116479,30-34,M,24,30,29,9142.0,3,3.749999881,1.0,0.0
782001,20/08/2017,20/08/2017,936,116479,30-34,M,24,30,28,5475.0,2,2.730000019,1.0,1.0
782022,20/08/2017,20/08/2017,936,116483,30-34,F,18,24,20,8254.0,2,2.320000052,1.0,1.0
782026,21/08/2017,21/08/2017,936,116483,30-34,F,18,24,20,5704.0,1,1.320000052,1.0,0.0
782130,21/08/2017,21/08/2017,936,116501,30-34,F,16,18,21,7301.0,0,0.0,1.0,0.0
782134,21/08/2017,21/08/2017,936,116501,30-34,F,16,19,21,37873.0,5,6.169999957,1.0,1.0
782135,20/08/2017,20/08/2017,936,116501,30-34,F,16,20,17,25267.0,4,4.940000057,2.0,1.0
782171,20/08/2017,20/08/2017,936,116507,30-34,F,30,31,32,535.0,0,0.0,1.0,0.0
782180,19/08/2017,19/08/2017,936,116509,30-34,M,29,34,30,3396.0,0,0.0,1.0,0.0
782219,19/08/2017,19/08/2017,936,116515,30-34,M,26,27,32,977.0,0,0.0,1.0,0.0
782228,19/08/2017,19/08/2017,936,116517,40-44,F,63,64,66,12318.0,5,6.340000153,1.0,1.0
782242,19/08/2017,19/08/2017,936,116519,30-34,F,28,34,31,4783.0,1,0.860000014,1.0,0.0
782275,19/08/2017,19/08/2017,936,116525,30-34,F,29,31,30,6475.0,1,1.350000024,1.0,0.0
782337,20/08/2017,20/08/2017,936,116535,45-49,F,16,18,19,104578.0,29,39.25000095,1.0,1.0
782407,20/08/2017,20/08/2017,936,116547,45-49,F,10,12,11,33664.0,11,12.51000035,1.0,0.0
782443,20/08/2017,20/08/2017,936,116553,40-44,F,20,25,24,979.0,0,0.0,1.0,0.0
782541,20/08/2017,20/08/2017,936,116569,40-44,F,28,29,30,7337.0,3,4.079999924,1.0,0.0
782587,18/08/2017,18/08/2017,936,116577,30-34,M,10,13,16,2499.0,0,0.0,1.0,0.0
782647,18/08/2017,18/08/2017,936,116587,40-44,F,27,33,30,11244.0,3,4.550000191,1.0,0.0
782658,23/08/2017,23/08/2017,936,116589,30-34,M,15,17,19,4827.0,0,0.0,1.0,0.0
782694,23/08/2017,23/08/2017,936,116595,35-39,F,29,31,35,29035.0,7,8.910000086,2.0,2.0
782706,23/08/2017,23/08/2017,936,116597,35-39,F,30,32,32,761.0,0,0.0,1.0,0.0
782754,23/08/2017,23/08/2017,936,116605,35-39,F,26,31,32,6532.0,1,1.610000014,1.0,0.0
782815,23/08/2017,23/08/2017,936,116615,40-44,F,10,16,15,11537.0,3,4.300000191,1.0,0.0
782816,23/08/2017,23/08/2017,936,116615,40-44,F,10,13,11,12183.0,3,2.869999945,1.0,0.0
782862,23/08/2017,23/08/2017,936,116623,35-39,F,64,70,67,5912.0,1,1.559999943,1.0,1.0
950068,23/08/2017,23/08/2017,936,123438,30-34,M,10,12,13,4012.0,1,1.570000052,1.0,0.0
950078,22/08/2017,22/08/2017,936,123440,30-34,M,16,22,17,12396.0,2,3.210000038,2.0,1.0
950079,22/08/2017,22/08/2017,936,123440,30-34,M,16,20,22,3142.0,0,0.0,2.0,2.0
950099,22/08/2017,22/08/2017,936,123443,30-34,M,18,23,23,1120.0,0,0.0,1.0,0.0
950109,22/08/2017,22/08/2017,936,123445,30-34,M,20,24,22,343.0,0,0.0,1.0,1.0
950170,22/08/2017,22/08/2017,936,123455,30-34,M,15,19,16,1720.0,0,0.0,1.0,1.0
950179,22/08/2017,22/08/2017,936,123457,30-34,M,16,22,19,3423.0,0,0.0,1.0,1.0
950182,22/08/2017,22/08/2017,936,123457,30-34,M,16,20,19,3242.0,0,0.0,1.0,0.0
950183,22/08/2017,22/08/2017,936,123457,30-34,M,16,22,19,15720.0,1,1.379999995,1.0,0.0
950200,22/08/2017,22/08/2017,936,123460,30-34,M,10,13,15,1217.0,0,0.0,1.0,1.0
950224,22/08/2017,22/08/2017,936,123464,40-44,M,20,21,23,2367.0,2,2.839999914,1.0,1.0
950326,22/08/2017,22/08/2017,936,123481,35-39,M,16,19,22,6607.0,1,1.320000052,2.0,0.0
950345,23/08/2017,23/08/2017,936,123484,30-34,M,64,66,65,616.0,0,0.0,1.0,0.0
950452,23/08/2017,23/08/2017,936,123502,45-49,M,16,22,22,5537.0,1,1.519999981,1.0,0.0
950463,19/08/2017,19/08/2017,936,123504,45-49,M,15,19,18,818.0,0,0.0,1.0,0.0
950495,19/08/2017,19/08/2017,936,123509,45-49,M,21,25,25,1909.0,1,0.980000019,1.0,0.0
950521,18/08/2017,18/08/2017,936,123514,30-34,M,21,27,25,351.0,0,0.0,1.0,0.0
950531,19/08/2017,19/08/2017,936,123515,45-49,M,22,24,26,572.0,0,0.0,1.0,0.0
950537,19/08/2017,19/08/2017,936,123516,40-44,M,36,41,40,1884.0,1,1.409999967,1.0,0.0
950550,19/08/2017,19/08/2017,936,123519,30-34,M,30,35,36,219.0,0,0.0,1.0,0.0
950577,19/08/2017,19/08/2017,936,123523,30-34,M,32,38,34,540.0,0,0.0,1.0,1.0
950578,19/08/2017,19/08/2017,936,123523,30-34,M,32,37,37,550.0,0,0.0,1.0,0.0
950595,18/08/2017,18/08/2017,936,123526,30-34,M,26,30,31,465.0,0,0.0,1.0,0.0
950609,18/08/2017,18/08/2017,936,123528,30-34,M,29,31,35,1761.0,0,0.0,1.0,1.0
950629,23/08/2017,23/08/2017,936,123532,30-34,M,65,67,68,152.0,0,0.0,1.0,1.0
950631,23/08/2017,23/08/2017,936,123532,30-34,M,65,70,70,152.0,0,0.0,1.0,1.0
950649,23/08/2017,23/08/2017,936,123535,30-34,M,64,67,70,429.0,0,0.0,1.0,0.0
950745,18/08/2017,18/08/2017,936,123551,30-34,M,29,32,31,1514.0,0,0.0,2.0,2.0
950770,18/08/2017,18/08/2017,936,123555,30-34,M,28,31,30,7780.0,3,4.329999924,2.0,2.0
950772,18/08/2017,18/08/2017,936,123556,35-39,M,28,30,33,460.0,0,0.0,1.0,0.0
950773,18/08/2017,18/08/2017,936,123556,35-39,M,28,29,32,471.0,0,0.0,1.0,0.0
950776,18/08/2017,18/08/2017,936,123556,35-39,M,28,29,32,2633.0,1,1.070000052,1.0,0.0
950787,18/08/2017,18/08/2017,936,123558,30-34,M,27,32,30,199.0,0,0.0,1.0,0.0
950808,22/08/2017,22/08/2017,936,123562,35-39,M,32,33,38,398.0,0,0.0,1.0,0.0
950839,22/08/2017,22/08/2017,936,123567,30-34,M,24,29,25,246.0,0,0.0,2.0,2.0
950878,19/08/2017,19/08/2017,936,123573,40-44,M,10,11,15,2967.0,1,1.5,1.0,1.0
950969,19/08/2017,19/08/2017,936,123588,45-49,M,36,38,40,255.0,0,0.0,1.0,0.0
951021,19/08/2017,19/08/2017,936,123597,30-34,F,7,13,9,457.0,0,0.0,1.0,1.0
951033,19/08/2017,19/08/2017,936,123599,30-34,F,10,13,13,5517.0,1,1.230000019,1.0,0.0
951035,19/08/2017,19/08/2017,936,123599,30-34,F,10,15,12,1539.0,0,0.0,1.0,1.0
951043,19/08/2017,19/08/2017,936,123601,30-34,F,16,22,17,3189.0,0,0.0,1.0,0.0
951045,19/08/2017,19/08/2017,936,123601,30-34,F,16,20,21,3348.0,0,0.0,1.0,0.0
951046,19/08/2017,19/08/2017,936,123601,30-34,F,16,18,17,20050.0,4,4.659999847,4.0,1.0
951102,19/08/2017,19/08/2017,936,123611,45-49,M,16,18,19,2254.0,0,0.0,1.0,0.0
951105,19/08/2017,19/08/2017,936,123611,45-49,M,16,20,21,5894.0,1,1.539999962,1.0,1.0
951133,18/08/2017,18/08/2017,936,123616,35-39,M,16,21,19,9948.0,2,2.720000029,2.0,0.0
951202,18/08/2017,18/08/2017,936,123627,45-49,F,26,29,28,5307.0,3,4.289999962,2.0,1.0
951225,18/08/2017,18/08/2017,936,123631,35-39,F,22,28,28,4621.0,2,3.25,1.0,1.0
951270,18/08/2017,18/08/2017,936,123639,35-39,F,18,21,19,784.0,0,0.0,1.0,1.0
951282,18/08/2017,18/08/2017,936,123641,35-39,F,16,22,17,5775.0,1,1.580000043,1.0,1.0
951285,19/08/2017,19/08/2017,936,123641,35-39,F,16,20,20,9297.0,2,2.619999886,2.0,1.0
951294,19/08/2017,19/08/2017,936,123643,35-39,F,15,16,17,699.0,0,0.0,1.0,0.0
951305,19/08/2017,19/08/2017,936,123644,35-39,F,10,12,13,1104.0,0,0.0,1.0,0.0
951334,18/08/2017,18/08/2017,936,123649,30-34,F,64,70,69,3717.0,1,1.539999962,1.0,0.0
951391,19/08/2017,19/08/2017,936,123659,30-34,F,28,29,33,2879.0,1,1.590000033,2.0,2.0
951392,20/08/2017,20/08/2017,936,123659,30-34,F,28,31,32,2749.0,1,1.389999986,1.0,0.0
951400,21/08/2017,21/08/2017,936,123660,45-49,F,10,12,15,24028.0,9,12.39000034,2.0,0.0
951402,21/08/2017,21/08/2017,936,123661,30-34,F,29,32,31,1118.0,0,0.0,1.0,1.0
951413,21/08/2017,21/08/2017,936,123662,30-34,F,26,29,27,1083.0,0,0.0,2.0,1.0
951420,21/08/2017,21/08/2017,936,123664,30-34,F,27,33,32,843.0,0,0.0,1.0,0.0
951444,21/08/2017,21/08/2017,936,123668,30-34,F,25,28,26,2983.0,1,0.970000029,1.0,0.0
951448,22/08/2017,22/08/2017,936,123668,30-34,F,25,30,28,696.0,0,0.0,1.0,0.0
951462,21/08/2017,21/08/2017,936,123671,45-49,F,16,20,19,7589.0,2,3.150000095,1.0,1.0
951464,21/08/2017,21/08/2017,936,123671,45-49,F,16,17,21,20997.0,10,11.94999981,1.0,0.0
951465,21/08/2017,21/08/2017,936,123671,45-49,F,16,18,17,4617.0,1,1.360000014,1.0,0.0
951498,21/08/2017,21/08/2017,936,123677,45-49,F,20,22,21,259.0,0,0.0,1.0,0.0
951508,21/08/2017,21/08/2017,936,123678,30-34,F,18,21,22,1134.0,0,0.0,1.0,0.0
951542,20/08/2017,20/08/2017,936,123684,40-44,F,27,32,28,357.0,0,0.0,1.0,0.0
951607,20/08/2017,20/08/2017,936,123695,40-44,F,10,15,15,848.0,0,0.0,1.0,1.0
951608,20/08/2017,20/08/2017,936,123695,40-44,F,10,15,13,3149.0,1,1.480000019,1.0,0.0
951641,20/08/2017,20/08/2017,936,123700,40-44,F,2,4,7,87.0,0,0.0,1.0,1.0
951677,20/08/2017,20/08/2017,936,123706,35-39,F,27,28,31,2563.0,1,1.480000019,1.0,0.0
951692,21/08/2017,21/08/2017,936,123709,35-39,F,10,15,14,1107.0,0,0.0,1.0,0.0
951715,20/08/2017,20/08/2017,936,123713,45-49,F,64,65,65,10677.0,5,7.269999981,1.0,0.0
951756,20/08/2017,20/08/2017,936,123720,35-39,F,22,25,26,2189.0,1,0.409999996,1.0,0.0
951779,20/08/2017,20/08/2017,936,123723,45-49,F,27,32,29,3277.0,2,2.680000067,1.0,0.0
951782,24/08/2017,24/08/2017,936,123724,45-49,F,26,30,29,781.0,0,0.0,1.0,0.0
951810,24/08/2017,24/08/2017,936,123729,35-39,F,16,17,22,2226.0,0,0.0,1.0,0.0
951812,29/08/2017,29/08/2017,936,123729,35-39,F,16,18,18,16274.0,4,6.079999924,2.0,0.0
951837,29/08/2017,29/08/2017,936,123733,45-49,F,20,23,23,2077.0,1,1.50999999,1.0,1.0
951853,29/08/2017,29/08/2017,936,123736,30-34,F,20,23,25,529.0,0,0.0,0.0,0.0
951854,25/08/2017,25/08/2017,936,123736,30-34,F,20,26,25,487.0,0,0.0,1.0,0.0
951856,25/08/2017,25/08/2017,936,123736,30-34,F,20,23,21,4626.0,2,2.099999905,2.0,0.0
