ad_id,campaign_id,date,platform,age_group,impressions,clicks,conversions,spend,revenue,ctr,cpc,cpm,cvr,cpa,quality_score,quality_label
658,CAMP_066,2026-04-08,Google Ads,35-44,31307,1972,126,119,408,0.06298910786725014,0.0603448275862069,3.801066854058198,0.06389452332657201,0.9444444444444444,4,good
659,CAMP_066,2026-04-09,Google Ads,18-24,32017,1688,126,110,337,0.052721991442046416,0.06516587677725119,3.435674797763688,0.07464454976303317,0.873015873015873,4,good
660,CAMP_066,2026-04-10,Google Ads,25-34,32734,1993,121,132,442,0.06088470703244333,0.06623181133968892,4.032504429645018,0.06071249372804817,1.0909090909090908,4,good
661,CAMP_067,2026-04-01,TikTok,18-24,31835,1205,112,87,268,0.03785142139155018,0.07219917012448132,2.732841212501963,0.09294605809128631,0.7767857142857143,4,good
662,CAMP_067,2026-04-02,TikTok,25-34,32335,1328,99,117,431,0.04107004793567342,0.08810240963855422,3.6183701871037575,0.07454819277108433,1.1818181818181819,4,good
663,CAMP_067,2026-04-03,TikTok,18-24,32020,1505,127,126,328,0.04700187382885696,0.08372093023255814,3.935040599625234,0.08438538205980066,0.9921259842519685,4,good
664,CAMP_067,2026-04-04,TikTok,18-24,34722,1458,98,128,469,0.041990668740279936,0.0877914951989026,3.686423593110996,0.06721536351165981,1.3061224489795917,4,good
665,CAMP_067,2026-04-05,TikTok,18-24,34133,1394,106,100,317,0.04084024258049395,0.07173601147776183,2.929716110508892,0.07604017216642754,0.9433962264150944,4,good
666,CAMP_067,2026-04-06,TikTok,18-24,34626,1449,73,132,429,0.04184716686882689,0.09109730848861283,3.812164269623982,0.05037957211870255,1.8082191780821917,3,good
667,CAMP_067,2026-04-07,TikTok,35-44,35576,1517,109,149,497,0.04264110636384079,0.0982201713909031,4.188216775354172,0.07185234014502308,1.3669724770642202,4,good
668,CAMP_067,2026-04-08,TikTok,18-24,36261,1109,76,124,386,0.030583822839965802,0.11181244364292155,3.419651967678773,0.06853020739404869,1.631578947368421,3,good
669,CAMP_067,2026-04-09,TikTok,18-24,37774,1747,120,101,274,0.046248742521310955,0.057813394390383514,2.6737967914438503,0.06868918145392101,0.8416666666666667,4,good
670,CAMP_067,2026-04-10,TikTok,25-34,38292,1610,145,150,560,0.04204533584038442,0.09316770186335403,3.917267314321529,0.09006211180124224,1.0344827586206897,4,good
671,CAMP_068,2026-04-01,Google Ads,25-34,26414,1107,81,90,175,0.04190959339744075,0.08130081300813008,3.4072840160520936,0.07317073170731707,1.1111111111111112,4,good
672,CAMP_068,2026-04-02,Google Ads,35-44,27330,1554,126,125,380,0.05686059275521405,0.08043758043758044,4.573728503476033,0.08108108108108109,0.9920634920634921,4,good
673,CAMP_068,2026-04-03,Google Ads,45-54,27890,1476,121,122,331,0.052922194334887054,0.08265582655826559,4.374327716027249,0.08197831978319783,1.0082644628099173,4,good
674,CAMP_068,2026-04-04,Google Ads,45-54,28312,1250,82,98,291,0.044150890081944054,0.0784,3.4614297824244136,0.0656,1.1951219512195121,4,good
675,CAMP_068,2026-04-05,Google Ads,35-44,30200,1508,104,145,400,0.04993377483443709,0.09615384615384616,4.801324503311259,0.06896551724137931,1.3942307692307692,4,good
676,CAMP_068,2026-04-06,Google Ads,35-44,29378,1618,118,99,150,0.05507522635986112,0.06118665018541409,3.3698686091633197,0.07292954264524104,0.8389830508474576,4,good
677,CAMP_068,2026-04-07,Google Ads,45-54,29129,1527,104,122,316,0.0524219849634385,0.07989521938441388,4.188265989220365,0.06810740013097577,1.1730769230769231,4,good
678,CAMP_068,2026-04-08,Google Ads,25-34,32566,1554,98,153,447,0.047718479395688754,0.09845559845559845,4.69815144629368,0.06306306306306306,1.5612244897959184,4,good
679,CAMP_068,2026-04-09,Google Ads,25-34,30360,1836,121,131,366,0.060474308300395255,0.07135076252723312,4.314888010540185,0.0659041394335512,1.0826446280991735,4,good
680,CAMP_068,2026-04-10,Google Ads,25-34,31277,1774,138,144,405,0.05671899478850274,0.08117249154453213,4.6040221248841,0.0777903043968433,1.0434782608695652,4,good
681,CAMP_069,2026-04-01,Google Ads,35-44,28084,1340,130,102,327,0.04771400085457912,0.07611940298507462,3.6319612590799033,0.09701492537313433,0.7846153846153846,4,good
682,CAMP_069,2026-04-02,Google Ads,35-44,28630,959,87,106,367,0.03349633251833741,0.1105318039624609,3.7024100593782747,0.09071949947862357,1.2183908045977012,4,good
683,CAMP_069,2026-04-03,Google Ads,35-44,28519,1110,85,138,392,0.038921420807181174,0.12432432432432433,4.838879343595497,0.07657657657657657,1.6235294117647059,3,good
684,CAMP_069,2026-04-04,Google Ads,35-44,28618,1593,159,103,364,0.05566426724439164,0.06465787821720025,3.599133412537564,0.09981167608286252,0.6477987421383647,4,good
685,CAMP_069,2026-04-05,Google Ads,35-44,28196,1685,166,111,374,0.05976024968080579,0.06587537091988131,3.9367286139877993,0.09851632047477744,0.6686746987951807,4,good
686,CAMP_069,2026-04-06,Google Ads,18-24,28512,1288,138,131,400,0.04517396184062851,0.10170807453416149,4.5945566778900115,0.10714285714285714,0.9492753623188406,4,good
687,CAMP_069,2026-04-07,Google Ads,45-54,29034,1266,103,141,490,0.043604050423641245,0.11137440758293839,4.8563752841496175,0.08135860979462875,1.3689320388349515,4,good
688,CAMP_069,2026-04-08,Google Ads,18-24,31379,1645,154,118,404,0.05242359539819624,0.07173252279635259,3.7604767519678766,0.09361702127659574,0.7662337662337663,4,good
689,CAMP_069,2026-04-09,Google Ads,45-54,30806,1100,105,114,312,0.035707329740959554,0.10363636363636364,3.7005778095176267,0.09545454545454546,1.0857142857142856,4,good
690,CAMP_069,2026-04-10,Google Ads,35-44,30864,1286,127,144,464,0.041666666666666664,0.1119751166407465,4.665629860031105,0.09875583203732503,1.1338582677165354,4,good
691,CAMP_070,2026-04-01,Facebook,18-24,29095,1314,83,148,473,0.04516239903763533,0.1126331811263318,5.0867846709056534,0.06316590563165905,1.783132530120482,3,good
692,CAMP_070,2026-04-02,Facebook,25-34,29443,1385,103,120,340,0.04704004347383079,0.08664259927797834,4.075671636721801,0.07436823104693141,1.1650485436893203,4,good
693,CAMP_070,2026-04-03,Facebook,35-44,31393,1595,110,146,387,0.050807504857770844,0.09153605015673981,4.650718312999714,0.06896551724137931,1.3272727272727274,4,good
694,CAMP_070,2026-04-04,Facebook,35-44,30375,1711,111,126,394,0.056329218106995885,0.07364114552893045,4.148148148148148,0.06487434248977206,1.135135135135135,4,good
695,CAMP_070,2026-04-05,Facebook,18-24,30898,2009,149,143,499,0.06502038966923425,0.07117969138875062,4.628131270632403,0.0741662518666003,0.959731543624161,4,good
696,CAMP_070,2026-04-06,Facebook,18-24,30432,1714,121,104,322,0.05632229232386961,0.060676779463243874,3.4174553101997898,0.0705950991831972,0.859504132231405,4,good
697,CAMP_070,2026-04-07,Facebook,25-34,32493,1557,91,160,517,0.04791801311051611,0.10276172125883108,4.9241375065398705,0.05844572896596018,1.7582417582417582,3,good
698,CAMP_070,2026-04-08,Facebook,45-54,32717,1463,95,141,352,0.04471681388880398,0.09637730690362269,4.30968609591344,0.06493506493506493,1.4842105263157894,4,good
699,CAMP_070,2026-04-09,Facebook,35-44,34256,1503,81,145,350,0.04387552545539468,0.09647371922821024,4.2328351237739374,0.05389221556886228,1.7901234567901234,3,good
700,CAMP_070,2026-04-10,Facebook,25-34,33768,1411,99,152,512,0.041785122009002605,0.10772501771793054,4.501303008765696,0.07016300496102056,1.5353535353535352,4,good
701,CAMP_071,2026-04-01,Facebook,25-34,27434,1588,94,147,427,0.05788437705037545,0.09256926952141058,5.358314500255158,0.05919395465994962,1.5638297872340425,3,good
702,CAMP_071,2026-04-02,Facebook,18-24,30388,1354,64,142,495,0.04455706199815717,0.10487444608567208,4.672897196261682,0.047267355982274745,2.21875,3,good
703,CAMP_071,2026-04-03,Facebook,25-34,29159,1376,90,123,347,0.047189546966631225,0.08938953488372094,4.218251654720669,0.06540697674418605,1.3666666666666667,4,good
704,CAMP_071,2026-04-04,Facebook,45-54,29810,1105,67,138,371,0.03706809795370681,0.1248868778280543,4.6293190204629315,0.06063348416289593,2.0597014925373136,3,good
705,CAMP_071,2026-04-05,Facebook,25-34,33414,1777,93,163,486,0.053181301250972646,0.09172763083849184,4.878194768659843,0.05233539673607203,1.7526881720430108,3,good
706,CAMP_071,2026-04-06,Facebook,18-24,33560,1814,93,148,376,0.05405244338498212,0.08158765159867695,4.410011918951132,0.051267916207276734,1.5913978494623655,3,good
707,CAMP_071,2026-04-07,Facebook,35-44,32625,1509,58,111,318,0.04625287356321839,0.073558648111332,3.4022988505747125,0.038436050364479786,1.9137931034482758,3,good
708,CAMP_071,2026-04-08,Facebook,35-44,31506,1692,102,123,294,0.0537040563702152,0.0726950354609929,3.904018282231956,0.06028368794326241,1.2058823529411764,4,good
709,CAMP_071,2026-04-09,Facebook,25-34,33823,1615,112,152,468,0.04774857345593236,0.09411764705882353,4.493983384087751,0.0693498452012384,1.3571428571428572,4,good
710,CAMP_071,2026-04-10,Facebook,35-44,32362,1711,107,150,294,0.05287065076324084,0.08766803039158387,4.635065817934615,0.06253652834599649,1.4018691588785046,4,good
711,CAMP_072,2026-04-01,Google Ads,35-44,25929,1642,113,119,365,0.06332677696787381,0.07247259439707673,4.58945582166686,0.06881851400730817,1.0530973451327434,4,good
712,CAMP_072,2026-04-02,Google Ads,25-34,27120,1597,137,123,326,0.05888643067846608,0.07701941139636818,4.535398230088496,0.08578584846587352,0.8978102189781022,4,good
713,CAMP_072,2026-04-03,Google Ads,45-54,28183,1368,125,130,337,0.04853989993967995,0.09502923976608187,4.612709789589469,0.09137426900584796,1.04,4,good
714,CAMP_072,2026-04-04,Google Ads,25-34,28008,1549,134,125,465,0.05530562696372465,0.08069722401549387,4.463010568409026,0.08650742414460942,0.9328358208955224,4,good
715,CAMP_072,2026-04-05,Google Ads,25-34,31124,1705,163,151,423,0.054780876494023904,0.08856304985337243,4.851561495951677,0.09560117302052785,0.9263803680981595,4,good
716,CAMP_072,2026-04-06,Google Ads,35-44,28983,1684,95,110,260,0.058103025911741366,0.06532066508313539,3.7953282958975953,0.05641330166270784,1.1578947368421053,4,good
717,CAMP_072,2026-04-07,Google Ads,35-44,29721,1781,120,142,353,0.05992395948992295,0.07973048848961257,4.777766562363312,0.06737787759685569,1.1833333333333333,4,good
718,CAMP_072,2026-04-08,Google Ads,35-44,30775,1606,122,165,507,0.05218521527213647,0.10273972602739725,5.361494719740048,0.0759651307596513,1.3524590163934427,4,good
719,CAMP_072,2026-04-09,Google Ads,35-44,31926,1814,110,119,367,0.056818893691661966,0.06560088202866593,3.727369542066028,0.06063947078280044,1.0818181818181818,4,good
720,CAMP_072,2026-04-10,Google Ads,35-44,31731,1614,105,128,374,0.05086508461756642,0.07930607187112763,4.033910056411711,0.06505576208178439,1.2190476190476192,4,good
721,CAMP_073,2026-04-01,Facebook,35-44,28950,1399,86,140,448,0.04832469775474957,0.10007147962830593,4.835924006908463,0.061472480343102216,1.627906976744186,3,good
722,CAMP_073,2026-04-02,Facebook,35-44,30052,1275,87,129,461,0.042426460801277786,0.1011764705882353,4.292559563423399,0.06823529411764706,1.4827586206896552,4,good
723,CAMP_073,2026-04-03,Facebook,25-34,30339,1710,158,164,490,0.05636309700385642,0.09590643274853801,5.405583572299681,0.09239766081871345,1.0379746835443038,4,good
724,CAMP_073,2026-04-04,Facebook,35-44,31714,1414,97,162,313,0.044585987261146494,0.11456859971711457,5.108154127514662,0.0685997171145686,1.6701030927835052,3,good
725,CAMP_073,2026-04-05,Facebook,35-44,32638,1996,116,118,347,0.061155708070347446,0.05911823647294589,3.615417611373246,0.05811623246492986,1.0172413793103448,4,good
726,CAMP_073,2026-04-06,Facebook,25-34,30697,1697,141,173,535,0.05528227514089325,0.10194460813199764,5.635729875883637,0.08308780200353565,1.2269503546099292,4,good
727,CAMP_073,2026-04-07,Facebook,18-24,32089,1704,111,139,333,0.053102309202530465,0.08157276995305164,4.331702452553834,0.06514084507042253,1.2522522522522523,4,good
728,CAMP_073,2026-04-08,Facebook,35-44,33253,1731,118,164,476,0.052055453643280306,0.09474292316580012,4.9318858448861755,0.0681686886192952,1.3898305084745763,4,good
729,CAMP_073,2026-04-09,Facebook,45-54,35092,1679,157,173,467,0.04784566282913485,0.10303752233472305,4.92989855237661,0.09350804050029779,1.1019108280254777,4,good
730,CAMP_073,2026-04-10,Facebook,35-44,34911,1767,139,174,535,0.05061441952393229,0.09847198641765705,4.984102431898256,0.07866440294284098,1.2517985611510791,4,good
731,CAMP_074,2026-04-01,Google Ads,18-24,25881,1385,65,116,465,0.05351416096750512,0.08375451263537906,4.482052470924616,0.04693140794223827,1.7846153846153847,3,good
732,CAMP_074,2026-04-02,Google Ads,18-24,29420,1687,88,122,386,0.05734194425560843,0.07231772377000593,4.146838885112168,0.05216360403082395,1.3863636363636365,4,good
733,CAMP_074,2026-04-03,Google Ads,35-44,27297,1352,108,144,518,0.049529252298787414,0.10650887573964497,5.275304978569074,0.07988165680473373,1.3333333333333333,4,good
734,CAMP_074,2026-04-04,Google Ads,35-44,28570,1732,120,165,562,0.06062303115155758,0.09526558891454966,5.775288764438222,0.06928406466512702,1.375,4,good
735,CAMP_074,2026-04-05,Google Ads,25-34,30655,1763,124,117,459,0.05751100962322623,0.06636415201361316,3.8166693850921547,0.07033465683494045,0.9435483870967742,4,good
736,CAMP_074,2026-04-06,Google Ads,25-34,31500,1663,108,141,503,0.052793650793650795,0.08478653036680697,4.476190476190476,0.06494287432351173,1.3055555555555556,4,good
737,CAMP_074,2026-04-07,Google Ads,35-44,30686,1564,90,165,473,0.05096786808316496,0.10549872122762148,5.3770449064720065,0.05754475703324808,1.8333333333333333,3,good
738,CAMP_074,2026-04-08,Google Ads,25-34,31189,1427,120,181,536,0.045753310462021864,0.12683952347582342,5.803328096444258,0.08409250175192712,1.5083333333333333,4,good
739,CAMP_074,2026-04-09,Google Ads,45-54,29979,1809,125,172,583,0.06034223956769739,0.09508015478164732,5.737349477967911,0.06909894969596463,1.376,4,good
740,CAMP_074,2026-04-10,Google Ads,25-34,31868,1876,115,155,593,0.0588678297979164,0.0826226012793177,4.863813229571985,0.06130063965884861,1.3478260869565217,4,good
741,CAMP_075,2026-04-01,Facebook,18-24,28876,1357,93,118,319,0.04699404349632913,0.08695652173913043,4.086438564898185,0.06853352984524687,1.2688172043010753,4,good
742,CAMP_075,2026-04-02,Facebook,35-44,28425,1195,88,153,536,0.04204045734388742,0.1280334728033473,5.382585751978892,0.07364016736401674,1.7386363636363635,3,good
743,CAMP_075,2026-04-03,Facebook,25-34,29778,1113,89,145,489,0.03737658674188998,0.1302785265049416,4.869366646517563,0.07996406109613657,1.6292134831460674,3,good
744,CAMP_075,2026-04-04,Facebook,35-44,31089,1468,89,149,452,0.047219273698092576,0.10149863760217984,4.79269194892084,0.060626702997275204,1.6741573033707866,3,good
745,CAMP_075,2026-04-05,Facebook,25-34,30776,1663,110,147,518,0.05403561216532363,0.08839446782922429,4.776449181180141,0.0661455201443175,1.3363636363636364,4,good
746,CAMP_075,2026-04-06,Facebook,18-24,31181,1598,76,180,482,0.05124915814117571,0.11264080100125157,5.772746223661845,0.04755944931163955,2.3684210526315788,3,good
747,CAMP_075,2026-04-07,Facebook,18-24,30974,1456,84,161,461,0.0470071673016078,0.11057692307692307,5.19790792277394,0.057692307692307696,1.9166666666666667,3,good
748,CAMP_075,2026-04-08,Facebook,35-44,34485,1385,79,140,454,0.04016238944468609,0.10108303249097472,4.059736117152386,0.05703971119133574,1.7721518987341771,3,good
749,CAMP_075,2026-04-09,Facebook,25-34,33521,1822,89,155,456,0.05435398705289222,0.08507135016465422,4.623967065421676,0.04884742041712404,1.7415730337078652,3,good
750,CAMP_075,2026-04-10,Facebook,25-34,34259,1586,112,139,527,0.04629440439008728,0.08764186633039092,4.057328001401092,0.07061790668348046,1.2410714285714286,4,good
751,CAMP_076,2026-04-01,Facebook,45-54,31178,1628,84,172,465,0.052216306369876196,0.10565110565110565,5.51671050099429,0.051597051597051594,2.0476190476190474,3,good
752,CAMP_076,2026-04-02,Facebook,18-24,30380,1419,80,172,569,0.046708360763660306,0.12121212121212122,5.6616194865042795,0.05637773079633545,2.15,3,good
753,CAMP_076,2026-04-03,Facebook,18-24,28819,1486,90,113,376,0.05156320483014678,0.07604306864064603,3.921024324230542,0.06056527590847914,1.2555555555555555,4,good
754,CAMP_076,2026-04-04,Facebook,18-24,32752,1640,98,125,328,0.05007327796775769,0.07621951219512195,3.8165608207132387,0.05975609756097561,1.2755102040816326,4,good
755,CAMP_076,2026-04-05,Facebook,25-34,30936,1303,69,176,474,0.04211921386087406,0.1350729086722947,5.689164727178691,0.052954719877206444,2.550724637681159,3,good
756,CAMP_076,2026-04-06,Facebook,25-34,30390,1404,78,162,443,0.04619940769990128,0.11538461538461539,5.330700888450148,0.05555555555555555,2.076923076923077,3,good
757,CAMP_076,2026-04-07,Facebook,35-44,33973,1556,88,150,491,0.04580107732611191,0.09640102827763496,4.41527095046066,0.056555269922879174,1.7045454545454546,3,good
758,CAMP_076,2026-04-08,Facebook,25-34,33776,1620,100,150,510,0.047963050686878256,0.09259259259259259,4.441023211747987,0.06172839506172839,1.5,4,good
759,CAMP_076,2026-04-09,Facebook,45-54,35973,1556,116,170,466,0.04325466321963695,0.10925449871465295,4.725766547132572,0.07455012853470437,1.4655172413793103,4,good
760,CAMP_076,2026-04-10,Facebook,18-24,36226,1402,103,141,381,0.03870148512118368,0.10057061340941512,3.892232098492795,0.07346647646219687,1.3689320388349515,4,good
761,CAMP_077,2026-04-01,TikTok,25-34,32969,1219,70,176,395,0.03697412721040978,0.1443806398687449,5.338348145227335,0.05742411812961444,2.5142857142857142,3,good
762,CAMP_077,2026-04-02,TikTok,18-24,31566,1372,73,129,283,0.04346448710638028,0.09402332361516035,4.086675536970158,0.053206997084548104,1.7671232876712328,3,good
763,CAMP_077,2026-04-03,TikTok,18-24,33144,1102,51,159,464,0.033248853487810766,0.1442831215970962,4.797248370745836,0.04627949183303085,3.1176470588235294,3,good
764,CAMP_077,2026-04-04,TikTok,18-24,35990,1115,68,181,492,0.03098082800777994,0.16233183856502242,5.029174770769658,0.06098654708520179,2.661764705882353,3,good
765,CAMP_077,2026-04-05,TikTok,18-24,35193,1376,75,153,431,0.0390986843974654,0.11119186046511628,4.347455459892592,0.05450581395348837,2.04,3,good
766,CAMP_077,2026-04-06,TikTok,25-34,35455,1521,100,151,407,0.04289945000705119,0.0992767915844839,4.258919757439007,0.06574621959237344,1.51,4,good
767,CAMP_077,2026-04-07,TikTok,35-44,37168,1727,93,123,309,0.04646470081790788,0.07122177185871453,3.3092983211364615,0.05385060799073538,1.3225806451612903,4,good
768,CAMP_077,2026-04-08,TikTok,18-24,35447,1742,83,135,388,0.049143792140378596,0.0774971297359357,3.8085028352187775,0.04764638346727899,1.6265060240963856,3,good
769,CAMP_077,2026-04-09,TikTok,18-24,38361,1445,93,170,385,0.03766846536847319,0.11764705882352941,4.431584160996846,0.0643598615916955,1.8279569892473118,3,good
770,CAMP_077,2026-04-10,TikTok,18-24,37276,1856,75,148,419,0.049790750080480735,0.07974137931034483,3.9703830883141973,0.04040948275862069,1.9733333333333334,3,good
771,CAMP_078,2026-04-01,Google Ads,18-24,28033,1535,85,176,514,0.05475689366104234,0.11465798045602606,6.27831484322049,0.05537459283387622,2.070588235294118,3,good
772,CAMP_078,2026-04-02,Google Ads,18-24,27172,1399,73,172,499,0.05148682467245694,0.12294496068620443,6.330045635212719,0.05218012866333095,2.356164383561644,3,good
773,CAMP_078,2026-04-03,Google Ads,35-44,30224,1561,91,150,406,0.051647697194282687,0.09609224855861627,4.96294335627316,0.05829596412556054,1.6483516483516483,3,good
774,CAMP_078,2026-04-04,Google Ads,35-44,29880,1609,104,123,348,0.05384872824631861,0.0764449968924798,4.116465863453815,0.06463642013673089,1.1826923076923077,4,good
775,CAMP_078,2026-04-05,Google Ads,45-54,29389,1360,93,143,517,0.046275817482731636,0.10514705882352941,4.865766102963693,0.06838235294117648,1.5376344086021505,4,good
776,CAMP_078,2026-04-06,Google Ads,18-24,31291,1410,89,125,417,0.04506088012527564,0.08865248226950355,3.994758876354223,0.06312056737588652,1.404494382022472,4,good
777,CAMP_078,2026-04-07,Google Ads,35-44,30672,1660,110,134,363,0.054121022430881585,0.08072289156626505,4.368805425143453,0.06626506024096386,1.2181818181818183,4,good
778,CAMP_078,2026-04-08,Google Ads,35-44,31266,1350,105,190,552,0.04317789291882556,0.14074074074074075,6.076888633019895,0.07777777777777778,1.8095238095238095,3,good
779,CAMP_078,2026-04-09,Google Ads,25-34,33029,1348,82,145,421,0.04081261921341851,0.10756676557863501,4.390081443579884,0.06083086053412463,1.7682926829268293,3,good
780,CAMP_078,2026-04-10,Google Ads,45-54,33608,1571,76,189,678,0.046744822661271127,0.12030553787396563,5.623661033087361,0.0483768300445576,2.486842105263158,3,good
781,CAMP_079,2026-04-01,Facebook,25-34,29237,1601,88,152,343,0.05475938023737045,0.09494066208619613,5.198891815165715,0.05496564647095565,1.7272727272727273,3,good
782,CAMP_079,2026-04-02,Facebook,45-54,31663,1304,86,122,389,0.04118371600922212,0.09355828220858896,3.853077724789186,0.06595092024539877,1.4186046511627908,4,good
783,CAMP_079,2026-04-03,Facebook,18-24,31668,1286,69,127,398,0.040608816470885434,0.09875583203732503,4.010357458633321,0.053654743390357695,1.8405797101449275,3,good
784,CAMP_079,2026-04-04,Facebook,18-24,30070,1390,61,154,456,0.046225473894246756,0.11079136690647481,5.121383438643166,0.04388489208633094,2.5245901639344264,3,good
785,CAMP_079,2026-04-05,Facebook,25-34,30275,1356,78,186,645,0.044789430222956235,0.13716814159292035,6.143682906688687,0.05752212389380531,2.3846153846153846,3,good
786,CAMP_079,2026-04-06,Facebook,25-34,33848,1674,139,133,389,0.04945639328763886,0.07945041816009558,3.929331127393051,0.08303464755077658,0.9568345323741008,4,good
787,CAMP_079,2026-04-07,Facebook,35-44,32733,1542,108,143,390,0.04710842269269545,0.0927367055771725,4.3686799254574895,0.07003891050583658,1.3240740740740742,4,good
788,CAMP_079,2026-04-08,Facebook,25-34,34089,1896,122,194,610,0.05561911467042154,0.10232067510548523,5.69098536184693,0.06434599156118144,1.5901639344262295,3,good
789,CAMP_079,2026-04-09,Facebook,25-34,36140,1564,108,201,572,0.04327614831211953,0.1285166240409207,5.561704482567792,0.06905370843989769,1.8611111111111112,3,good
790,CAMP_079,2026-04-10,Facebook,35-44,35214,1706,90,173,428,0.048446640540694044,0.10140679953106682,4.912818765263816,0.05275498241500586,1.9222222222222223,3,good
791,CAMP_080,2026-04-01,Facebook,35-44,30813,1693,61,134,320,0.05494434167396878,0.07914943886591849,4.3488138123519295,0.03603071470761961,2.19672131147541,3,good
792,CAMP_080,2026-04-02,Facebook,18-24,30951,1618,84,189,546,0.05227617847565507,0.11681087762669963,6.106426286711254,0.0519159456118665,2.25,3,good
793,CAMP_080,2026-04-03,Facebook,45-54,30978,1580,102,156,406,0.051003938278778485,0.09873417721518987,5.035831880689521,0.06455696202531645,1.5294117647058822,4,good
794,CAMP_080,2026-04-04,Facebook,45-54,30247,1347,55,166,461,0.044533342149634676,0.12323682256867112,5.488147584884452,0.04083147735708983,3.018181818181818,3,good
795,CAMP_080,2026-04-05,Facebook,45-54,31013,1521,57,186,460,0.049043949311579016,0.1222879684418146,5.997484925676329,0.03747534516765286,3.263157894736842,3,good
796,CAMP_080,2026-04-06,Facebook,25-34,31797,1269,57,181,519,0.03990942541749221,0.1426319936958235,5.692360914551688,0.04491725768321513,3.175438596491228,3,good
797,CAMP_080,2026-04-07,Facebook,18-24,33083,1538,97,174,558,0.04648913339177221,0.11313394018205461,5.259498836260315,0.06306892067620286,1.7938144329896908,3,good
798,CAMP_080,2026-04-08,Facebook,35-44,34931,1624,93,177,464,0.046491654976954566,0.10899014778325124,5.067132346626206,0.05726600985221675,1.903225806451613,3,good
799,CAMP_080,2026-04-09,Facebook,35-44,35275,1781,67,137,346,0.05048901488306166,0.07692307692307693,3.883770375620127,0.037619314991577765,2.044776119402985,3,good
800,CAMP_080,2026-04-10,Facebook,25-34,32735,1680,97,213,576,0.05132121582404155,0.12678571428571428,6.506797006262411,0.05773809523809524,2.195876288659794,3,good
801,CAMP_081,2026-04-01,Facebook,18-24,29223,1314,66,137,341,0.04496458269171543,0.10426179604261795,4.688088149745064,0.0502283105022831,2.0757575757575757,3,good
802,CAMP_081,2026-04-02,Facebook,18-24,29834,1262,98,195,382,0.04230073070992827,0.15451664025356576,6.536166789568948,0.07765451664025357,1.989795918367347,3,good
803,CAMP_081,2026-04-03,Facebook,25-34,30682,1307,71,168,463,0.04259826608434913,0.12853863810252486,5.4755231080112114,0.05432287681713849,2.3661971830985915,3,good
804,CAMP_081,2026-04-04,Facebook,25-34,33577,1413,88,148,491,0.04208237781814933,0.10474168435951875,4.407779134526611,0.06227883934890304,1.6818181818181819,3,good
805,CAMP_081,2026-04-05,Facebook,25-34,31524,1316,71,193,508,0.04174597132343611,0.1466565349544073,6.122319502601193,0.053951367781155016,2.7183098591549295,3,good
806,CAMP_081,2026-04-06,Facebook,18-24,32292,1270,70,163,328,0.03932862628514802,0.1283464566929134,5.047689830298526,0.05511811023622047,2.3285714285714287,3,good
807,CAMP_081,2026-04-07,Facebook,18-24,32309,1274,67,154,516,0.03943173728682411,0.12087912087912088,4.766473737967749,0.05259026687598116,2.298507462686567,3,good
808,CAMP_081,2026-04-08,Facebook,25-34,33339,1019,75,176,356,0.030564803983322834,0.17271835132482827,5.279102552566064,0.07360157016683022,2.3466666666666667,3,good
809,CAMP_081,2026-04-09,Facebook,25-34,33063,1169,92,160,468,0.03535674318724859,0.13686911890504705,4.839246287390739,0.07869974337040206,1.7391304347826086,3,good
810,CAMP_081,2026-04-10,Facebook,18-24,34626,1055,45,165,400,0.03046843412464622,0.15639810426540285,4.765205337029977,0.04265402843601896,3.6666666666666665,3,good
811,CAMP_082,2026-04-01,Facebook,18-24,30231,1625,98,176,507,0.0537527703350865,0.10830769230769231,5.821838510138599,0.060307692307692305,1.7959183673469388,3,good
812,CAMP_082,2026-04-02,Facebook,25-34,30068,1467,104,144,502,0.04878941066914993,0.09815950920245399,4.789144605560729,0.070892978868439,1.3846153846153846,4,good
813,CAMP_082,2026-04-03,Facebook,35-44,31309,1661,125,201,672,0.05305183812961129,0.12101143889223359,6.419879267942125,0.07525586995785671,1.608,3,good
814,CAMP_082,2026-04-04,Facebook,25-34,32877,1601,130,142,505,0.04869665723758251,0.0886945658963148,4.319128874289016,0.08119925046845722,1.0923076923076922,4,good
815,CAMP_082,2026-04-05,Facebook,25-34,32948,1511,116,194,551,0.04586014325603982,0.128391793514229,5.888066043462425,0.07677035076108538,1.6724137931034482,3,good
816,CAMP_082,2026-04-06,Facebook,18-24,31036,1494,95,165,439,0.048137646603943804,0.11044176706827309,5.316406753447609,0.06358768406961178,1.736842105263158,3,good
817,CAMP_082,2026-04-07,Facebook,35-44,32761,1677,106,142,536,0.051188913647324565,0.08467501490757305,4.334422026189676,0.06320810971973763,1.3396226415094339,4,good
818,CAMP_082,2026-04-08,Facebook,25-34,34019,1690,140,178,473,0.04967812105000147,0.10532544378698225,5.232370146094829,0.08284023668639054,1.2714285714285714,4,good
819,CAMP_082,2026-04-09,Facebook,25-34,33565,1761,122,160,556,0.052465365708327126,0.09085746734809767,4.766870251750335,0.06927881885292447,1.3114754098360655,4,good
820,CAMP_082,2026-04-10,Facebook,35-44,34491,2033,124,173,474,0.05894291264387811,0.08509591736350221,5.015801223507582,0.06099360550909985,1.3951612903225807,4,good
